pincode,city,avg_rainfall,heavy_rain_days,avg_wind_speed,avg_pressure,storm_days,avg_aqi,disruption_frequency_score,cluster,zone_risk_tier
935474,Delhi,9.11,9,14.8,1010.38,0,62.55,0.3409768200162696,0,1
598598,Pune,-13.88,0,12.18,1013.99,2,72.59,0.3411285260992374,0,1
251363,Hyderabad,5.41,4,15.22,1009.68,0,69.25,0.3411376054236487,0,1
191982,Hyderabad,-4.31,2,15.34,1014.16,0,71.92,0.3411548917478324,0,1
303974,Delhi,2.28,1,14.96,1013.66,1,72.26,0.3411605696796199,0,1
752878,Kolkata,4.45,0,14.62,1009.61,0,74.6,0.3411890953612327,0,1
374921,Delhi,7.99,0,15.29,1012.5,2,72.62,0.3413055868159068,0,1
707727,Hyderabad,-10.09,4,21.24,1011.74,0,69.3,0.3413522237537102,0,1
208214,Hyderabad,-5.9,1,17.21,1010.49,0,73.35,0.3415873621895222,0,1
148759,Pune,11.08,0,20.16,1011.17,0,74.73,0.3417820296264637,0,1
501393,Delhi,6.4,0,9.91,1007.01,1,73.73,0.3418007159241026,0,1
675458,Jaipur,-4.57,5,15.93,1008.76,0,68.1,0.3419573920331203,0,1
321275,Pune,7.69,3,14.96,1009.52,1,69.82,0.3421832627698732,0,1
796643,Jaipur,-4.63,0,18.48,1008.49,1,73.82,0.3422027646537593,0,1
938913,Kolkata,5.36,2,15.36,1010.36,1,71.2,0.3424250712378294,0,1
359947,Lucknow,-2.23,0,13.56,1008.98,0,74.9,0.3425589300345149,0,1
221761,Hyderabad,7.38,1,16.79,1006.9,0,73.59,0.3426673369480884,0,1
715895,Chennai,0.77,9,20.79,1011.95,5,57.93,0.3426840156803933,1,1
373441,Lucknow,10.25,0,16.82,1009.46,0,74.97,0.3428698359696122,0,1
214266,Pune,-2.93,0,19.77,1011.84,0,74.99,0.3429648999277153,0,1
882395,Hyderabad,-0.59,0,13.22,1008.76,2,73.01,0.3430689999075331,0,1
648496,Pune,11.2,5,10.37,1010.77,0,68.36,0.3431429601049161,0,1
697856,Bengaluru,10.72,0,24.02,1008.71,2,73.03,0.3431495037521901,0,1
918207,Kolkata,10.0,3,11.73,1008.4,0,71.07,0.3433324007620271,0,1
171849,Lucknow,-19.59,0,13.89,1009.58,0,75.07,0.3433678987061453,0,1
212235,Chennai,21.02,10,19.61,1007.04,1,60.75,0.3433858417857601,1,1
537862,Pune,-8.59,1,16.45,1010.33,0,73.75,0.3434288977252126,0,1
275018,Jaipur,10.64,0,11.54,1008.14,4,71.11,0.3435486885642949,0,1
878427,Bengaluru,-21.88,0,16.87,1009.54,2,73.12,0.3435819508866303,0,1
788049,Bengaluru,3.6,0,21.31,1015.31,0,75.17,0.3438122889333918,0,1
762308,Kolkata,-8.05,4,15.35,1007.4,1,68.86,0.343893719884119,0,1
220190,Kolkata,2.49,6,13.36,1009.7,0,67.21,0.3440021126364541,0,1
927769,Jaipur,4.23,8,16.56,1010.31,0,64.56,0.3440468385493815,0,1
925220,Hyderabad,13.41,0,18.44,1009.66,0,75.24,0.3441272978756011,0,1
594241,Delhi,-4.4,3,13.03,1007.41,0,71.27,0.3442492668261326,0,1
874683,Kolkata,-7.14,9,15.74,1004.94,0,63.27,0.3442620695899481,0,1
631958,Pune,-5.27,0,17.28,1007.49,1,74.29,0.3443466820056515,0,1
928580,Jaipur,-5.08,6,17.33,1009.87,0,67.29,0.344369293742291,0,1
877407,Jaipur,-16.05,0,12.2,1007.12,0,75.34,0.3445917756749014,0,1
787923,Jaipur,-10.69,0,16.56,1006.53,2,73.38,0.3447440304901145,0,1
682851,Delhi,2.88,5,9.7,1006.03,1,67.71,0.3447468477245026,0,1
669691,Delhi,12.39,4,17.18,1007.93,2,68.05,0.3447953759850998,0,1
153063,Kolkata,3.7,0,16.32,1011.37,1,74.42,0.3449519691195013,0,1
324381,Hyderabad,-4.85,0,18.31,1012.32,0,75.44,0.3450177872694384,0,1
248298,Chennai,-4.92,2,20.33,1011.98,5,67.78,0.3450575615362142,0,1
534152,Jaipur,-4.62,11,13.87,1010.57,0,60.8,0.3451477939709243,0,1
352153,Bengaluru,2.57,0,16.13,1011.32,2,73.47,0.3451546863425643,0,1
132316,Hyderabad,-3.28,0,20.63,1009.14,2,73.49,0.3452469693985829,0,1
263690,Lucknow,11.84,2,16.41,1012.25,0,72.82,0.3452551586420512,0,1
157875,Delhi,7.46,3,17.31,1008.56,1,70.5,0.3453197821647426,0,1
867926,Pune,18.12,1,19.27,1011.51,0,74.2,0.3454487947367586,0,1
254850,Bengaluru,-15.43,5,21.28,1010.83,1,67.89,0.345555187018325,0,1
734775,Delhi,11.36,8,16.41,1007.19,0,64.89,0.3455882564754943,0,1
861265,Hyderabad,6.2,7,19.18,1007.35,2,64.31,0.3459633540326243,1,1
837945,Pune,12.3,0,20.93,1003.86,0,75.68,0.3461415218012377,0,1
668784,Lucknow,28.25,0,17.41,1011.88,1,74.68,0.3461586912090003,0,1
549660,Hyderabad,6.5,5,14.64,1014.83,1,68.03,0.3462295749595381,0,1
918895,Jaipur,-14.41,0,11.89,1005.18,1,74.71,0.3462634662058745,0,1
834928,Bengaluru,13.66,7,15.25,1011.98,3,63.39,0.3463275296357658,1,1
878480,Bengaluru,-21.51,0,12.39,1014.55,1,74.76,0.3464976684903642,0,1
651613,Hyderabad,-10.46,0,16.39,1016.41,2,73.83,0.3468178128865731,0,1
910620,Bengaluru,0.21,0,14.85,1008.25,0,75.85,0.3469233128664166,0,1
535810,Delhi,-3.52,3,16.01,1006.15,1,70.88,0.3470419762136006,0,1
821568,Hyderabad,-6.88,5,15.17,1009.91,0,69.23,0.3471065723108727,0,1
480303,Lucknow,17.34,3,21.44,1005.94,0,71.89,0.3471116856776803,0,1
261395,Chennai,10.66,11,14.18,1011.01,3,58.25,0.3472285467764121,1,1
743684,Bengaluru,-4.7,6,17.68,1010.68,0,67.92,0.3472289958190911,0,1
143064,Bengaluru,9.14,9,16.81,1008.84,2,61.93,0.3472597128988643,1,1
319899,Delhi,-3.27,12,17.19,1012.07,0,59.98,0.3475146272138582,0,1
706739,Kolkata,3.87,2,9.92,1005.62,1,72.34,0.3476226583421849,0,1
386090,Lucknow,8.83,2,15.93,1009.54,0,73.47,0.3482375186221809,0,1
431023,Pune,-5.49,0,16.75,1008.47,1,75.16,0.3483329889132965,0,1
886931,Bengaluru,9.21,6,18.47,1012.68,1,67.18,0.3484065664451163,0,1
942960,Hyderabad,17.79,0,16.54,1010.67,3,73.2,0.348507341394581,0,1
597012,Bengaluru,6.48,0,21.78,1007.98,2,74.22,0.3485983105250086,0,1
130271,Jaipur,3.67,7,19.95,1011.19,0,66.9,0.3486625710207126,0,1
238353,Bengaluru,4.24,4,21.91,1011.33,3,67.91,0.3487154273356619,1,1
389666,Lucknow,-3.45,0,14.37,1003.87,0,76.26,0.3487770718836603,0,1
155074,Jaipur,-7.15,0,20.08,1011.84,7,69.27,0.3488514951658273,1,1
862422,Delhi,-4.11,3,13.59,1006.12,1,71.31,0.3489993783630822,0,1
678440,Bengaluru,16.54,2,18.04,1010.02,1,72.67,0.3491211425734211,0,1
336540,Delhi,-0.15,0,16.95,1009.88,0,76.34,0.3491565477203318,0,1
433222,Hyderabad,15.02,0,18.65,1010.22,1,75.36,0.3492634812068869,0,1
128624,Bengaluru,6.16,0,18.8,1012.47,0,76.39,0.3493638627083357,0,1
709303,Hyderabad,-6.84,1,12.98,1003.98,0,75.09,0.3495275435779956,0,1
219073,Delhi,-9.27,0,17.62,1010.74,0,76.43,0.3495445345472015,0,1
877493,Lucknow,-12.02,6,9.7,1008.74,1,67.44,0.3495982098439108,0,1
859396,Pune,12.49,0,13.91,1011.69,1,75.5,0.3499071375477003,0,1
579911,Chennai,13.0,3,18.25,1007.22,5,67.52,0.3499945042364352,1,1
704875,Lucknow,-6.22,0,14.09,1016.66,0,76.56,0.3501723405934748,0,1
838862,Jaipur,12.48,0,18.11,1007.03,4,72.57,0.3502063335995275,0,1
764678,Hyderabad,-4.04,7,25.04,1010.65,1,66.26,0.350333127376825,0,1
715643,Delhi,-3.39,7,10.18,1006.9,0,67.27,0.3503774227979419,0,1
237057,Lucknow,4.2,5,8.79,1004.5,0,69.95,0.3504034188012476,0,1
402020,Delhi,5.5,0,14.0,1006.97,2,74.62,0.3504582956349144,0,1
273012,Pune,-1.71,2,18.29,1004.1,0,74.01,0.350700123048959,0,1
170394,Delhi,5.46,0,17.43,1010.87,3,73.69,0.3507424346980691,0,1
172132,Bengaluru,5.72,0,21.42,1009.64,2,74.7,0.3508227014127163,0,1
453123,Pune,4.83,0,15.1,1012.25,1,75.71,0.3508419694994223,0,1
469082,Delhi,9.72,0,16.21,1009.56,0,76.72,0.3508904631316311,0,1
716338,Delhi,-5.14,5,13.39,1008.58,0,70.06,0.3509062472343727,0,1
189772,Pune,9.41,3,15.36,1015.98,0,72.72,0.3509125517330584,0,1
920652,Delhi,8.97,0,11.51,1015.28,0,76.73,0.350931407149913,0,1
628705,Bengaluru,0.54,0,18.95,1012.07,2,74.82,0.3513358060866867,0,1
901677,Lucknow,-5.89,2,10.36,1009.27,0,74.17,0.3514415430711756,0,1
690016,Pune,-2.34,0,22.04,1009.06,1,75.84,0.3514456868311505,0,1
577714,Pune,-5.68,10,17.51,1008.09,2,61.51,0.3514769697292519,1,1
829169,Lucknow,-5.45,9,13.49,1007.32,0,64.86,0.3515253673888242,0,1
705050,Jaipur,-0.16,5,17.93,1010.8,0,70.2,0.3515452363128652,0,1
107790,Jaipur,-10.19,0,15.34,1005.46,0,76.88,0.3516245981386331,0,1
107096,Hyderabad,-7.16,10,16.62,1014.82,2,61.55,0.3516359544107694,0,1
236878,Kolkata,10.43,4,18.41,1006.85,1,70.56,0.3517083630954087,0,1
597457,Kolkata,-0.42,3,11.99,1004.83,0,72.92,0.3518288828728964,0,1
756596,Delhi,-8.2,1,13.99,1011.42,2,73.62,0.3519382857115077,0,1
662625,Hyderabad,-1.61,0,13.96,1007.29,0,76.95,0.3519456409573405,0,1
917629,Delhi,-7.94,0,19.17,1011.9,4,72.98,0.3520822837477667,0,1
897846,Kolkata,-0.51,10,10.59,1008.73,1,62.66,0.3521469524081227,0,1
468765,Pune,-18.01,5,21.3,1006.2,0,70.35,0.3522576869123821,0,1
429795,Delhi,-4.35,2,12.65,1007.52,1,73.35,0.3522685102763674,0,1
167348,Lucknow,18.05,3,14.95,1004.43,3,70.04,0.3523433489834542,0,1
304206,Jaipur,15.35,10,17.85,1009.51,2,61.71,0.352353412961666,1,1
532227,Delhi,7.26,0,15.94,1011.87,0,77.04,0.3523634470976716,0,1
584838,Delhi,-9.67,0,15.87,1005.81,0,77.12,0.3527034044510116,0,1
859767,Bengaluru,11.45,6,18.2,1016.09,0,69.13,0.3527547322382072,0,1
399803,Delhi,11.3,0,21.0,1014.53,1,76.15,0.352840500959575,0,1
174299,Pune,21.31,0,16.67,1011.61,2,75.18,0.3529753849888568,0,1
810446,Lucknow,-3.24,0,18.15,1003.98,0,77.18,0.3530106366249312,0,1
585494,Pune,13.17,0,19.93,1002.95,3,74.2,0.3530811116184157,0,1
834233,Pune,-7.71,7,15.45,1012.73,0,67.9,0.353227804209797,0,1
623956,Delhi,-12.83,0,20.46,1012.88,0,77.25,0.3532942106019651,0,1
868367,Bengaluru,-4.28,10,16.97,1010.74,0,63.91,0.353294800258408,0,1
447668,Hyderabad,18.87,11,16.0,1013.22,0,62.58,0.3533045125011356,1,1
466643,Lucknow,19.89,0,19.17,1007.44,0,77.26,0.3533717493105414,0,1
152384,Pune,-19.37,3,13.12,1009.73,0,73.26,0.353385264940112,0,1
741784,Kolkata,8.39,1,12.61,1010.26,0,75.95,0.3534773459346952,0,1
793889,Pune,-4.73,0,20.08,1014.69,1,76.32,0.3536355596592818,0,1
599968,Hyderabad,10.18,0,17.51,1005.14,0,77.38,0.3539251235541108,0,1
404466,Pune,4.68,0,11.16,1006.06,0,77.43,0.3541207103032793,0,1
231869,Lucknow,0.22,6,12.69,1007.08,0,69.46,0.3542572952142613,0,1
809083,Bengaluru,8.28,0,16.71,1011.02,3,74.49,0.3544133778637884,0,1
275939,Jaipur,2.68,3,13.22,1007.92,1,72.5,0.3544525630177311,0,1
386436,Lucknow,-1.27,0,20.81,1010.31,2,75.53,0.3545820861359072,0,1
374896,Delhi,6.69,7,15.29,1006.6,1,67.2,0.3546038858431098,0,1
534346,Bengaluru,-7.19,8,16.5,1013.37,4,62.87,0.3546283352144942,1,1
196446,Lucknow,-0.78,1,16.67,1013.19,0,76.21,0.3546605629975142,0,1
916953,Pune,-6.16,8,18.26,1009.86,2,64.89,0.3547338752375367,0,1
153266,Lucknow,12.66,12,11.0,1006.9,0,61.58,0.3548170379146956,0,1
247442,Pune,-12.47,0,16.41,1013.48,1,76.61,0.3549790291637995,0,1
356736,Kolkata,-3.77,4,14.53,1002.86,0,72.29,0.3550169907669376,0,1
392477,Jaipur,-2.11,3,15.78,1008.24,0,73.62,0.3550295826486985,0,1
719752,Pune,9.92,0,14.26,1009.78,0,77.63,0.3550530747412348,0,1
529893,Bengaluru,5.66,0,21.91,1005.47,2,75.63,0.3550673289496126,0,1
119629,Kolkata,6.85,4,13.42,1009.69,1,71.31,0.3550970949077003,0,1
528436,Pune,-0.31,6,17.72,1016.25,0,69.66,0.355180153905195,0,1
877572,Pune,30.72,7,17.85,1013.03,0,68.33,0.3552262183793363,0,1
876383,Jaipur,-3.21,3,11.0,1011.67,1,72.72,0.3554597531128851,0,1
514913,Lucknow,5.49,0,15.65,1006.36,0,77.72,0.355476487004163,0,1
760458,Lucknow,9.23,1,17.65,1008.63,0,76.4,0.3555309747780016,0,1
126240,Hyderabad,-11.21,0,21.64,1008.08,0,77.74,0.3555796239151462,0,1
542417,Pune,-25.85,0,17.18,1009.23,0,77.75,0.3556040221298508,0,1
368355,Bengaluru,11.89,0,19.94,1010.06,0,77.79,0.3557802130918538,0,1
249811,Pune,5.55,0,19.36,1014.72,0,77.8,0.3558120302462781,0,1
726111,Hyderabad,8.72,2,17.49,1010.07,0,75.14,0.3558774846639754,0,1
240718,Hyderabad,11.28,0,12.29,1008.94,1,76.82,0.355943562193695,0,1
673929,Hyderabad,7.47,5,14.73,1009.92,0,71.18,0.3560396245338783,0,1
867051,Lucknow,6.84,0,13.82,1009.33,3,74.86,0.3560855935064574,0,1
321494,Hyderabad,-1.27,0,15.8,1011.98,0,77.86,0.3560892348320535,0,1
390334,Hyderabad,7.15,0,11.14,1014.93,2,75.86,0.3561094063708318,0,1
269078,Bengaluru,-4.58,1,18.28,1012.88,2,74.55,0.3562095333808041,0,1
502995,Jaipur,-8.74,4,15.31,1012.16,0,72.56,0.3562547625217656,0,1
680278,Kolkata,-15.3,4,13.4,1003.41,0,72.58,0.3563338558286583,0,1
564531,Hyderabad,2.65,2,16.62,1011.93,0,75.25,0.3563882959828447,0,1
208013,Kolkata,-0.5,0,17.83,1011.49,4,73.92,0.3564020097320897,0,1
159185,Delhi,-8.63,6,10.63,1008.29,1,68.96,0.3565644970266478,0,1
665427,Pune,3.68,0,21.04,1013.65,1,76.96,0.3565762926942968,0,1
968485,Ahmedabad,12.06,12,20.99,1010.94,1,60.97,0.356602321407415,1,1
817923,Delhi,-12.24,2,15.22,1007.53,0,75.3,0.3566104341700724,0,1
281594,Bengaluru,-1.07,0,16.43,1016.2,0,77.98,0.3566501895501343,0,1
801978,Lucknow,-10.13,4,17.23,1010.73,1,71.65,0.3566624174495094,0,1
634277,Kolkata,9.0,2,17.09,1007.1,1,74.34,0.3567614618705312,0,1
340341,Kolkata,4.88,0,16.24,1007.6,3,75.02,0.356840406532362,0,1
964998,Lucknow,2.83,0,13.09,1008.49,0,78.02,0.3568524354798226,0,1
309452,Kolkata,-3.15,1,15.99,1011.29,0,76.71,0.3569360781118657,0,1
906325,Jaipur,3.63,0,15.38,1005.89,1,77.07,0.3570624574074693,0,1
144316,Delhi,-16.44,3,14.61,1009.09,1,73.07,0.357074562193038,0,1
635280,Delhi,10.84,0,15.3,1013.54,0,78.1,0.3572066726988355,0,1
170953,Hyderabad,6.58,4,15.47,1014.58,0,72.82,0.3574439842791118,0,1
371222,Hyderabad,7.22,2,12.68,1008.98,0,75.5,0.357520460757897,0,1
229592,Pune,1.62,2,9.64,1010.43,0,75.58,0.3578798969942963,0,1
389039,Bengaluru,6.8,0,18.88,1012.2,0,78.25,0.3578812156689759,0,1
640410,Jaipur,6.2,0,12.67,1006.78,0,78.25,0.3578959287408298,0,1
288503,Kolkata,20.05,0,12.6,1011.86,0,78.26,0.3579149413564929,0,1
706204,Bengaluru,-6.68,0,13.57,1015.62,0,78.3,0.3581357780415317,0,1
364742,Pune,10.81,4,23.25,1010.52,2,70.98,0.358188252419427,1,1
504924,Delhi,1.81,5,18.85,1009.95,0,71.65,0.3581994168508047,0,1
565776,Pune,-6.52,3,13.03,1009.5,3,71.32,0.358199948639338,0,1
476479,Hyderabad,-11.34,0,19.84,1012.83,0,78.34,0.3582961377063997,0,1
341736,Bengaluru,4.71,11,21.55,1012.76,4,59.68,0.3583161751654362,1,1
587467,Pune,-3.99,0,16.45,1011.61,4,74.34,0.3583239422588669,0,1
764532,Hyderabad,-3.6,4,16.44,1008.12,1,72.04,0.3584457428446028,0,1
628689,Lucknow,-0.5,10,16.38,1007.69,0,65.05,0.3584901449634472,0,1
661147,Kolkata,17.78,10,15.34,1009.85,0,65.05,0.3584974457014602,0,1
786224,Hyderabad,12.89,0,15.16,1006.51,1,77.41,0.3586320036690012,0,1
385831,Bengaluru,2.78,4,18.58,1011.3,1,72.13,0.3588571305327741,0,1
792687,Bengaluru,4.54,0,22.12,1013.83,1,77.48,0.3589545353854548,0,1
414985,Bengaluru,10.17,10,14.97,1014.22,3,62.15,0.358972347954295,1,1
344315,Hyderabad,5.39,6,23.01,1006.38,0,70.5,0.3590370835336661,0,1
243941,Jaipur,-4.8,5,17.26,1011.97,0,71.89,0.3593094119529826,0,1
398433,Kolkata,11.15,0,13.47,1008.74,0,78.58,0.3593814062657658,0,1
100301,Lucknow,10.58,0,16.15,1005.46,1,77.58,0.3594107890351617,0,1
982495,Jaipur,-7.32,0,20.13,1010.3,1,77.6,0.3594934710452352,0,1
706063,Hyderabad,-1.66,3,13.42,1010.97,0,74.61,0.3595482995800538,0,1
789472,Delhi,6.06,3,14.49,1011.11,0,74.62,0.3595911641995907,0,1
585100,Pune,-3.77,2,14.53,1009.4,2,73.97,0.3596752951634642,0,1
468203,Lucknow,24.82,1,14.57,1005.1,0,77.35,0.359867853670296,0,1
321020,Jaipur,15.31,0,18.69,1010.23,0,78.68,0.3598679845237423,0,1
535037,Lucknow,4.35,0,12.83,1007.05,0,78.7,0.3599448339365135,0,1
181678,Lucknow,-0.31,0,20.24,1010.84,2,76.73,0.3601077877538353,0,1
895702,Hyderabad,7.2,4,17.05,1008.31,1,72.41,0.3601302990605221,0,1
395192,Kolkata,7.83,6,19.29,1011.92,0,70.78,0.3603107156805692,0,1
543692,Lucknow,-4.9,9,19.95,1005.97,2,64.79,0.360353220161084,1,1
884309,Bengaluru,-22.35,4,21.91,1015.9,0,73.48,0.3604490026924166,0,1
414569,Lucknow,7.07,0,17.66,1010.03,0,78.81,0.3604513858671581,0,1
898100,Bengaluru,16.3,8,19.65,1010.19,0,68.15,0.3604788933528814,0,1
349068,Pune,-2.15,1,18.44,1013.42,0,77.49,0.3605107701315533,0,1
321791,Bengaluru,4.66,0,19.64,1011.87,1,77.84,0.3605945885546626,0,1
399899,Chennai,-1.1,12,15.16,1005.94,4,58.85,0.3606341063435738,1,1
450912,Bengaluru,-2.41,6,16.91,1011.97,1,69.87,0.3607049503897368,0,1
663051,Kolkata,4.11,4,21.27,1005.87,0,73.55,0.3608093521906187,0,1
832168,Jaipur,4.71,7,14.94,1004.19,1,68.58,0.3609320489027934,0,1
974329,Bengaluru,-12.26,5,15.93,1013.59,0,72.28,0.3610674186833535,0,1
214611,Jaipur,-9.59,5,14.01,1007.14,0,72.29,0.3611309073771778,0,1
903028,Pune,0.58,0,15.7,1008.61,0,78.96,0.3611371891899748,0,1
520018,Pune,0.67,0,12.87,1010.07,2,77.02,0.3614216588622542,0,1
358175,Hyderabad,22.09,8,13.5,1009.74,0,68.36,0.3614266783630396,0,1
683635,Bengaluru,9.73,6,18.48,1013.86,0,71.07,0.3616205190933561,0,1
714549,Hyderabad,9.44,2,17.77,1008.89,2,74.4,0.3616424911784596,0,1
629146,Pune,4.74,0,17.56,1008.55,3,76.09,0.3617164588603699,0,1
311727,Hyderabad,1.95,2,13.88,1009.65,0,76.42,0.3617199305266204,0,1
451284,Kolkata,-3.99,3,14.54,1007.18,1,74.21,0.36227361777999,0,1
877388,Jaipur,4.72,0,10.27,1009.87,0,79.21,0.3622749190845039,0,1
408545,Pune,9.95,0,16.82,1009.29,0,79.22,0.3623084564011703,0,1
838315,Jaipur,-6.16,0,16.72,1005.51,0,79.26,0.3624918159855294,0,1
672079,Delhi,-11.46,8,15.99,1002.83,0,68.6,0.3625590878756748,0,1
227257,Ahmedabad,0.36,5,16.86,1005.14,1,71.65,0.3627561314794201,0,1
635205,Ahmedabad,-12.2,6,18.71,1007.29,4,67.32,0.3627657484394165,1,1
765822,Pune,-1.74,3,17.06,1011.81,1,74.34,0.3628766458770115,0,1
501312,Jaipur,-27.36,0,15.25,1004.87,0,79.35,0.3629424093076532,0,1
878967,Bengaluru,-9.28,0,19.76,1007.26,3,76.42,0.3632461052929177,0,1
244789,Lucknow,-9.55,0,17.71,1008.94,0,79.44,0.3633303880427024,0,1
715104,Hyderabad,8.75,0,16.28,1004.81,0,79.47,0.3634809820116959,0,1
885342,Delhi,6.56,0,15.48,1006.76,0,79.5,0.3635884687201504,0,1
904214,Hyderabad,-5.37,2,9.88,1007.12,2,74.85,0.3636935282158726,0,1
489518,Jaipur,-7.11,9,13.52,1011.91,1,66.52,0.36369599535329,0,1
660708,Delhi,-11.36,0,14.26,1016.84,1,78.54,0.363782737794354,0,1
904751,Pune,5.06,3,14.74,1009.75,0,75.55,0.3638275030527283,0,1
861949,Kolkata,7.46,6,16.87,1006.84,0,71.56,0.3638817896656596,0,1
105814,Kolkata,20.63,9,13.51,1007.92,1,66.56,0.3639039818462229,1,1
686464,Pune,6.77,0,18.8,1011.22,3,76.57,0.3639129315345407,0,1
745197,Chennai,-10.25,11,13.28,1009.59,4,60.91,0.363951827833926,1,1
691380,Delhi,-11.48,0,11.11,1009.67,1,78.59,0.3640154083794319,0,1
464831,Jaipur,-0.32,2,13.06,1006.87,1,75.96,0.3641726583976172,0,1
130914,Kolkata,19.24,4,19.45,1009.82,0,74.3,0.3642398933647993,0,1
462479,Delhi,7.77,0,11.51,1003.5,0,79.67,0.3643830211772889,0,1
250219,Bengaluru,2.97,6,15.76,1006.53,1,70.67,0.3644045029416017,0,1
486814,Pune,-9.91,0,18.56,1010.19,1,78.68,0.3644490332067275,0,1
487728,Delhi,-7.89,0,12.89,1006.63,0,79.69,0.3644566067594884,0,1
844163,Jaipur,-13.75,8,13.52,1006.01,0,69.06,0.3646404941712417,0,1
649395,Jaipur,23.72,3,13.74,1006.89,0,75.73,0.3646413644460682,0,1
152512,Pune,-4.69,7,21.62,1009.22,0,70.41,0.3646982183200596,0,1
874417,Delhi,3.57,2,9.73,1009.54,0,77.09,0.3647975173489135,0,1
518801,Delhi,-8.67,0,17.07,1011.22,0,79.81,0.3650044617633018,0,1
891615,Jaipur,-2.56,0,21.48,1011.31,0,79.84,0.3651711236105149,0,1
166412,Hyderabad,-3.34,7,18.93,1005.67,0,70.51,0.365177906958612,0,1
385577,Kolkata,3.81,5,13.8,1011.05,0,73.18,0.3651873472773438,0,1
211636,Pune,-6.71,0,16.37,1010.74,2,77.85,0.3652106332098752,0,1
223365,Bengaluru,-0.21,5,23.59,1010.92,0,73.21,0.3653290607627826,0,1
831963,Ahmedabad,-3.18,13,22.19,1006.02,2,60.56,0.365413035757976,1,1
997287,Delhi,1.83,4,17.21,1006.17,0,74.58,0.3655067527095283,0,1
189913,Delhi,-3.96,10,9.88,1009.3,2,64.61,0.3656310528307436,0,1
314498,Jaipur,-12.73,3,16.57,1009.67,0,75.94,0.3656310819190363,0,1
573546,Lucknow,18.11,3,13.83,1010.0,0,75.98,0.3657809121128692,0,1
858711,Lucknow,-1.46,4,11.02,1008.42,0,74.65,0.3658279537175944,0,1
907788,Pune,-7.65,2,19.36,1008.71,1,76.33,0.3658630428442844,0,1
798359,Delhi,1.46,1,17.2,1005.32,4,74.68,0.3659431862566691,0,1
431976,Bengaluru,7.14,3,21.0,1010.53,1,75.02,0.3659982995367946,0,1
191928,Hyderabad,11.45,4,11.51,1009.51,0,74.73,0.3661663397974308,0,1
382870,Jaipur,-5.88,0,17.49,1010.33,0,80.07,0.3662160210240039,0,1
665579,Lucknow,7.9,7,16.35,1005.35,0,70.77,0.3663620398295747,0,1
534153,Pune,-0.33,0,18.74,1014.41,1,79.11,0.3664203409519542,0,1
605139,Lucknow,2.23,0,13.74,1005.57,2,78.13,0.3664713131791995,0,1
543732,Kolkata,-2.99,1,15.7,1003.8,0,78.82,0.3665893611649533,0,1
739098,Bengaluru,-10.24,7,17.97,1014.82,3,67.83,0.3666256777631401,0,1
977633,Hyderabad,-8.16,0,18.59,1009.88,0,80.16,0.3666335056833635,0,1
121026,Lucknow,-1.23,0,15.18,1013.65,2,78.17,0.3666725674478008,0,1
108574,Bengaluru,2.89,11,9.48,1010.54,2,63.53,0.3667943818263018,0,1
849086,Ahmedabad,-1.47,6,16.5,1006.94,0,72.23,0.3669414845345823,0,1
489438,Jaipur,12.96,0,23.28,1005.52,1,79.25,0.3670478665527214,0,1
497562,Delhi,-9.08,0,17.59,1010.43,0,80.25,0.3670553034717146,0,1
373216,Hyderabad,3.56,7,15.88,1011.38,2,68.92,0.3670554307948732,0,1
145240,Lucknow,-0.68,0,11.34,1009.3,3,77.28,0.3671760451724195,0,1
576849,Bengaluru,20.11,0,14.53,1008.87,0,80.28,0.3671935008132277,0,1
626797,Kolkata,17.54,0,14.89,1013.22,1,79.31,0.3673313590326839,0,1
959959,Delhi,-9.67,0,17.15,1010.99,2,78.32,0.3673466498606625,0,1
438756,Ahmedabad,0.87,15,17.08,1014.13,1,59.34,0.3674269690131237,1,1
494976,Jaipur,-4.03,4,12.04,1009.35,0,75.01,0.36748343820396,0,1
517307,Hyderabad,-4.24,0,10.01,1007.91,0,80.39,0.367681854912625,0,1
783984,Jaipur,5.3,0,10.63,1011.39,0,80.4,0.3677112620475318,0,1
664139,Hyderabad,2.42,0,17.21,1003.96,1,79.4,0.3677172041042283,0,1
226124,Lucknow,-5.96,0,20.08,1007.65,0,80.4,0.3677391739472931,0,1
382795,Pune,-2.38,0,19.17,1010.11,2,78.42,0.3677965843669138,0,1
268099,Jaipur,-4.39,0,13.78,1012.68,2,78.46,0.3680054911156714,0,1
274739,Delhi,-11.75,0,14.07,1006.81,0,80.47,0.3680577561928865,0,1
960072,Hyderabad,14.51,7,17.82,1011.4,0,71.16,0.3681726767471868,0,1
289117,Delhi,-2.74,0,16.06,1008.63,0,80.5,0.3681991036837757,0,1
803724,Ahmedabad,10.99,10,17.65,1008.35,2,65.19,0.3682797745506609,1,1
522866,Pune,14.45,0,18.92,1011.26,0,80.52,0.3682844277108426,0,1
581137,Jaipur,12.35,8,8.46,1005.4,0,69.87,0.3683495102445791,0,1
639535,Hyderabad,-4.3,0,13.62,1014.25,4,76.54,0.3683746226670722,0,1
854787,Jaipur,10.69,6,20.31,1010.99,0,72.55,0.3684068989424529,0,1
188914,Delhi,6.61,0,18.83,1012.82,0,80.55,0.3684285451758715,0,1
268637,Hyderabad,13.57,5,13.73,1010.21,0,73.91,0.3685533338546372,0,1
